file_size,total_time_taken,average_time_taken
483,17.041087865829468,0.035281755415796
484,17.097495317459106,0.03532540354846923
485,17.279367685317993,0.035627562237769056
486,17.071162223815918,0.035125848197152094
487,17.127763986587524,0.03516994658436863
488,17.19576930999756,0.03523723219261795
489,17.204952478408813,0.03518395189858653
490,17.16013264656067,0.03502067887053198
491,17.284186363220215,0.03520200888639555
492,17.310418844223022,0.03518377813866468
493,17.381711721420288,0.035257021747302816
494,17.373910188674927,0.03516985868152819
495,17.493417024612427,0.035340236413358435
496,17.365317344665527,0.03501072045295469
497,17.462012767791748,0.03513483454284054
498,17.30482316017151,0.03474864088387853
499,17.64179491996765,0.03535429843680892
500,17.606839179992676,0.03521367835998535
501,17.762178897857666,0.03545345089392748
502,17.706072330474854,0.03527106041927262
503,17.718907117843628,0.03522645550267123
504,17.87201476097107,0.03546034674795847
505,17.653276443481445,0.0349569830563989
506,17.83263897895813,0.03524236952363267
507,17.814902782440186,0.03513787531053291
508,18.013545274734497,0.03545973479278444
509,18.020939826965332,0.03540459690955861
510,18.01008129119873,0.03531388488470339
511,17.965560913085938,0.03515765345026602
512,18.034706354141235,0.0352240358479321
513,18.276975870132446,0.03562763327511198
514,18.129210472106934,0.03527083749437147
515,18.21285319328308,0.03536476348210307
516,18.21874737739563,0.03530764995619308
517,18.15069556236267,0.03510772836046938
518,18.194399118423462,0.035124322622439114
519,18.30466079711914,0.03526909594820644
520,18.40198802947998,0.03538843851823073
521,18.16407823562622,0.03486387377279505
522,18.516269207000732,0.03547178009003972
523,18.374783992767334,0.03513343019649586
524,18.45605969429016,0.0352214879662026
525,18.492844820022583,0.03522446632385254
526,18.501605987548828,0.03517415586986469
527,18.64869713783264,0.035386522083173895
528,18.572673320770264,0.035175517652973984
529,18.509949922561646,0.03499045353981407
530,18.800734043121338,0.03547308310022894
531,18.732012271881104,0.035276859269079294
532,18.67400860786438,0.0351015199395947
533,18.787173986434937,0.03524798121282352
534,18.83354091644287,0.03526880321431249
535,18.77718234062195,0.03509753708527467
536,18.902573347091675,0.03526599505054417
537,19.070884704589844,0.03551375177763472
538,19.023268699645996,0.035359235501200736
539,19.02325940132141,0.03529361670003972
540,19.063310146331787,0.035302426196910715
541,19.092334270477295,0.03529082120236099
542,19.022645235061646,0.03509713143000304
543,19.211668968200684,0.03538060583462373
544,19.166760683059692,0.03523301596150679
545,19.095275163650513,0.035037202135138557
546,19.23260998725891,0.03522456041622511
547,19.311140060424805,0.03530372954373822
548,19.305726289749146,0.03522942753603859
549,19.334861755371094,0.03521832742326247
550,19.449307203292847,0.035362376733259725
551,19.457906484603882,0.03531380487223935
552,19.574856996536255,0.03546169745749322
